rank,team,games,wins,losses,best_win_name,best_win_rating,resume_score,team_elo
55,Louisiana Tech,10,5,5,Alabama-Birmingham,1696.3059633625717,5771.403340252684,1379.2480717313492
56,Colorado,6,4,2,San Diego State,1592.3644134164526,5729.352269622645,1621.0652374912881
57,Stanford,6,4,2,Washington,1586.5550083571097,5691.162806973632,1582.1575883321977
58,Florida Atlantic,9,5,4,Texas-San Antonio,1405.9054443889258,5625.19943518602,1321.2143522150152
59,Troy,11,5,6,South Alabama,1325.9525041845,5601.196405703556,1511.612046460026
60,Mississippi State,11,4,7,Tulsa,1763.662738862647,5403.057236176735,1455.7598716294378
61,Wisconsin,7,4,3,Wake Forest,1422.324214539523,5360.452556475231,1621.7661722904413
62,Wake Forest,9,4,5,Virginia Tech,1599.9776655594255,5182.366894211406,1422.324214539523
63,Penn State,9,4,5,Michigan State,1342.3973379559382,5159.387988939199,1515.4040223569928
64,Western Michigan,6,4,2,Toledo,1638.0722575868606,5111.064374353216,1535.30318827499
65,Louisville,11,4,7,Wake Forest,1422.324214539523,5039.840443960095,1421.2142604138414
66,San Diego State,8,4,4,Hawaii,1529.8022495822102,4953.843055387557,1592.3644134164526
67,Toledo,6,4,2,Central Michigan,1496.4990098542014,4616.572239772193,1638.0722575868606
68,Arkansas State,11,4,7,Georgia State,1696.8595659033663,4565.89534087968,1279.1345281510478
69,Texas Tech,10,4,6,West Virginia,1697.6586503793123,4475.473408633102,1396.762262926545
70,Western Kentucky,12,5,7,Southern Mississippi,1242.284201741156,4473.87812902131,1292.4450351258438
71,South Alabama,11,4,7,Arkansas State,1279.1345281510478,4366.539400382389,1325.9525041845
72,Arkansas,10,3,7,Mississippi,1523.0734388255155,4302.097810428255,1505.77204986627
73,North Texas,10,4,6,Rice,1409.2574384895822,4272.729727376477,1158.319435294109
74,Utah,5,3,2,Colorado,1621.0652374912881,4235.402880613252,1712.1321632688025
75,Washington,4,3,1,Utah,1712.1321632688025,3990.113363287378,1586.5550083571097
76,Rutgers,9,3,6,Maryland,1436.747368201797,3988.6342176318267,1261.3576817577298
77,Nebraska,8,3,5,Penn State,1515.4040223569928,3986.2512155888135,1341.1640299639264
78,Florida State,9,3,6,North Carolina,1847.637835087866,3969.258459402932,1276.9454205952466
79,Navy,10,3,7,Tulane,1584.5711735303667,3965.255263994669,1256.8334565065122
80,Georgia Tech,10,3,7,Louisville,1421.2142604138414,3821.1778988797096,1292.1830202742804
81,UCLA,7,3,4,Arizona State,1509.876275457143,3808.9197344907157,1545.7478917707876
82,Houston,8,3,5,Tulane,1584.5711735303667,3785.6596042767806,1445.648408837415
83,Minnesota,7,3,4,Nebraska,1341.1640299639264,3779.263722970946,1382.4953727101763
84,Central Michigan,6,3,3,Eastern Michigan,1438.801860317119,3722.2124630027324,1496.4990098542014
85,Air Force,6,3,3,Navy,1256.8334565065122,3702.1290823723675,1553.188599032966
86,Middle Tennessee State,9,3,6,Troy,1511.612046460026,3681.360706933009,1188.9785490320478
87,East Carolina,9,3,6,Southern Methodist,1517.0800364406314,3439.2070804769646,1402.8120206678707
88,Fresno State,6,3,3,Colorado State,1287.131337804165,3424.0408058053463,1328.528909239585
89,Tennessee,10,3,7,Missouri,1383.9608197128848,3255.8831396551323,1323.264499973301
90,Southern Mississippi,10,3,7,Florida Atlantic,1321.2143522150152,3153.470429412002,1242.284201741156
91,Michigan State,7,2,5,Northwestern,1811.3612244260685,3138.384012118671,1342.3973379559382
92,Kent State,4,3,1,Eastern Michigan,1438.801860317119,3069.5926039724827,1567.9183465929539
93,Miami (OH),3,2,1,Ball State,2100.6178206860495,3063.6240611693725,1529.7153975823567
94,Purdue,6,2,4,Iowa,1821.1329005817931,3049.743082114722,1209.4895114740912
95,Oregon State,7,2,5,Oregon,1678.1208521104386,2968.081935040804,1268.898823915369
96,Maryland,5,2,3,Penn State,1515.4040223569928,2897.8993950671693,1436.747368201797
97,Rice,5,2,3,Marshall,1555.1108608431507,2797.3950625843067,1409.2574384895822
98,New Mexico,7,2,5,Wyoming,1394.0086502081924,2722.5375594477773,1244.2425509169439
99,Michigan,6,2,4,Minnesota,1382.4953727101763,2643.853054467906,1327.0227876926024
100,Illinois,8,2,6,Nebraska,1341.1640299639264,2602.521711721656,1228.610181532929
101,Eastern Michigan,6,2,4,Western Michigan,1535.30318827499,2548.7900547038216,1438.801860317119
102,Wyoming,6,2,4,Hawaii,1529.8022495822102,2465.6586426344793,1394.0086502081924
103,South Carolina,10,2,8,Auburn,1638.7938342585237,2369.8683371588395,1140.8478170419316
104,Baylor,9,2,7,Kansas State,1469.5961521979127,2336.428494829944,1262.6410583284953
105,Arizona State,4,2,2,Oregon State,1268.898823915369,2277.9812000185757,1509.876275457143
106,Texas-El Paso,8,3,5,Stephen F. Austin,902.5486162498026,2273.995721229457,1026.1523825615843
107,Charlotte,6,2,4,North Texas,1158.319435294109,2184.471817855693,1098.7529287545467
108,Duke,11,2,9,Charlotte,1098.7529287545467,2146.878702454029,1123.0182178706216
109,Texas State,12,2,10,Arkansas State,1279.1345281510478,1994.5942953632316,1129.6609032780018
110,California,4,1,3,Oregon,1678.1208521104386,1678.1208521104386,1289.9610829303656
111,Ohio,3,2,1,Akron,963.0062404833229,1630.7907436553637,1269.9237362567817
112,Colorado State,4,1,3,Wyoming,1394.0086502081924,1394.0086502081924,1287.131337804165
113,Syracuse,11,1,10,Georgia Tech,1292.1830202742804,1292.1830202742804,1048.1257736994821
114,Washington State,4,1,3,Oregon State,1268.898823915369,1268.898823915369,1345.4388192065953
115,Utah State,6,1,5,New Mexico,1244.2425509169439,1244.2425509169439,1201.053074948912
116,Temple,7,1,6,South Florida,944.2549742399015,944.2549742399015,977.872069796432
117,Jacksonville State,2,1,1,Florida International,760.4912219834009,760.4912219834009,998.6024064444448
118,Akron,6,1,5,Bowling Green,667.7845031720408,667.7845031720408,963.0062404833229
119,South Florida,9,1,8,Citadel,620.64933641515,620.64933641515,944.2549742399015
120,Tarleton State,1,1,0,New Mexico State,367.5511401282896,367.5511401282896,608.6390490436195
121,New Mexico State,2,1,1,Dixie State,97.5892214726291,97.5892214726291,367.5511401282896
122,Abilene Christian,3,0,3,NA,0,0,655.987337767471
123,Arizona,5,0,5,NA,0,0,1009.0823761032069
124,Austin Peay,2,0,2,NA,0,0,691.7708660724303
125,Bowling Green,5,0,5,NA,0,0,667.7845031720408
126,Campbell,4,0,4,NA,0,0,1057.2146504040709
127,Central Arkansas,2,0,2,NA,0,0,683.9798555662173
128,Chattanooga,1,0,1,NA,0,0,183.37122751015795
129,Citadel,3,0,3,NA,0,0,620.64933641515
130,Dixie State,1,0,1,NA,0,0,97.5892214726291
131,Eastern Kentucky,3,0,3,NA,0,0,677.4699210579578
132,Florida International,5,0,5,NA,0,0,760.4912219834009
133,Houston Baptist,3,0,3,NA,0,0,648.3413572932626
134,Kansas,9,0,9,NA,0,0,866.8323426320314
136,Louisiana-Monroe,10,0,10,NA,0,0,715.4597672121837
137,Massachusetts,4,0,4,NA,0,0,1067.6048049333028
138,Mercer,1,0,1,NA,0,0,182.57866486939784
139,Missouri State,1,0,1,NA,0,0,180.10241882846913
140,Nevada-Las Vegas,6,0,6,NA,0,0,935.8563930522691
141,North Alabama,3,0,3,NA,0,0,673.9366419028778
142,Northern Illinois,6,0,6,NA,0,0,1013.4868664288315
143,Stephen F. Austin,4,0,4,NA,0,0,902.5486162498026
144,Vanderbilt,9,0,9,NA,0,0,731.0745029003156
145,Western Carolina,2,0,2,NA,0,0,714.3895033327353
