rank,team,games,wins,losses,best_win_name,best_win_rating,resume_score,team_elo
102,Duke,12,3,9,Boston College,1382.1799044582406,3506.2263606695087,1176.4405917744648
103,Central Michigan,12,3,9,Northern Illinois,1782.9483511771195,3034.3432268395595,1099.1406808697125
104,Buffalo,12,3,9,Ohio,1627.4775128066374,2907.173349090282,977.9103603246939
105,Army,12,3,9,Northwestern,1469.066114574554,2882.2759864649524,1081.5970014622872
106,Louisiana-Monroe,12,4,8,Troy,938.3910186695815,2663.5715718656734,1124.9146792955698
107,Troy,12,3,9,Alabama-Birmingham,916.6855496480538,2464.113080364497,938.3910186695815
108,Colorado State,12,3,9,Utah State,1431.6071030122823,2331.437838621054,840.8421579219307
109,Nevada-Las Vegas,12,2,10,Hawaii,1218.4228333012984,2059.264991223229,769.0813970487865
110,Kansas,12,2,10,Northern Illinois,1782.9483511771195,1962.0790055280802,1181.1130840475355
111,Idaho,12,2,10,San Jose State,1273.7724884988857,1866.988889741712,924.6829461308453
112,Maryland,12,2,10,Miami (FL),1538.1736241711294,1715.9440411887288,1097.9361094738072
113,Middle Tennessee State,12,2,10,Memphis,838.1055533580759,1521.637563653726,863.895520420793
114,Tulane,13,2,11,Alabama-Birmingham,916.6855496480538,1489.0275714672453,783.4319313042624
115,Sacramento State,1,1,0,Oregon State,1450.8319341121157,1450.8319341121157,349.649753782055
116,Indiana State,2,1,1,Western Kentucky,1396.274738663845,1396.274738663845,1406.003053621406
117,Memphis,12,2,10,Tulane,783.4319313042624,1362.3208323865897,838.1055533580759
118,Mississippi,12,2,10,Fresno State,1155.8752669170985,1334.8417329324566,1153.956764853693
119,North Dakota State,1,1,0,Minnesota,1207.736915955882,1207.736915955882,793.8681116829904
120,Richmond,1,1,0,Duke,1176.4405917744648,1176.4405917744648,443.24506544653036
121,Florida Atlantic,12,1,11,Alabama-Birmingham,916.6855496480538,916.6855496480538,683.5320102956501
122,New Mexico,12,1,11,Nevada-Las Vegas,769.0813970487865,769.0813970487865,724.9540464872595
123,Southern Utah,1,1,0,Nevada-Las Vegas,769.0813970487865,769.0813970487865,846.3482166894495
124,Sam Houston,1,1,0,New Mexico,724.9540464872595,724.9540464872595,490.1040207692835
125,Indiana,12,1,11,South Carolina State,590.6928243076313,590.6928243076313,916.9906315883717
126,Akron,12,1,11,Virginia Military Institute,158.2132580573944,158.2132580573944,660.7020513548086
127,Alabama State,1,0,1,NA,NA,0,183.36265267135047
128,Appalachian State,1,0,1,NA,NA,0,179.78455680407578
129,Austin Peay,2,0,2,NA,NA,0,578.8889010823272
130,Bethune-Cookman,1,0,1,NA,NA,0,180.4949276296194
131,Cal Poly,2,0,2,NA,NA,0,695.0400299334151
132,California-Davis,2,0,2,NA,NA,0,651.0601368657585
133,Central Arkansas,2,0,2,NA,NA,0,698.6905020581374
134,Charleston Southern,2,0,2,NA,NA,0,681.8448710427671
135,Chattanooga,1,0,1,NA,NA,0,180.66145743613262
136,Citadel,1,0,1,NA,NA,0,184.04992990986543
137,Coastal Carolina,1,0,1,NA,NA,0,178.3880284651861
138,Delaware,1,0,1,NA,NA,0,180.83983701912965
139,Eastern Illinois,1,0,1,NA,NA,0,181.62506977504987
140,Eastern Kentucky,1,0,1,NA,NA,0,184.81319049147558
141,Eastern Washington,1,0,1,NA,NA,0,184.6381306186396
142,Elon,1,0,1,NA,NA,0,180.51189661039035
143,Florida A&M,1,0,1,NA,NA,0,180.91281167655572
144,Fordham,2,0,2,NA,NA,0,629.7779405861363
145,Furman,1,0,1,NA,NA,0,181.86477607718663
146,Gardner-Webb,2,0,2,NA,NA,0,685.3883882958557
147,Georgia Southern,1,0,1,NA,NA,0,185.6425309762565
148,Georgia State,1,0,1,NA,NA,0,181.36051811748288
149,Grambling State,1,0,1,NA,NA,0,177.75302247964893
150,Howard,1,0,1,NA,NA,0,179.6069180595652
151,Idaho State,2,0,2,NA,NA,0,670.2825769877659
152,Jacksonville State,1,0,1,NA,NA,0,179.37503709527576
153,James Madison,1,0,1,NA,NA,0,180.36291260970026
154,Liberty,1,0,1,NA,NA,0,181.35746369111106
155,Maine,1,0,1,NA,NA,0,183.99020970183466
156,Massachusetts,1,0,1,NA,NA,0,178.2133291732594
157,McNeese State,1,0,1,NA,NA,0,179.13065435096067
158,Missouri State,2,0,2,NA,NA,0,697.7944325568648
159,Montana,1,0,1,NA,NA,0,180.7719363924999
160,Montana State,1,0,1,NA,NA,0,181.7536589807118
161,Morgan State,1,0,1,NA,NA,0,179.72238699973224
162,Murray State,1,0,1,NA,NA,0,182.35352562976695
163,New Hampshire,1,0,1,NA,NA,0,180.49105032307617
164,Nicholls State,2,0,2,NA,NA,0,682.980368943508
165,Norfolk State,1,0,1,NA,NA,0,181.20197871919103
166,North Carolina Central,1,0,1,NA,NA,0,179.9107772606034
167,North Dakota,2,0,2,NA,NA,0,593.2164012428264
168,Northern Arizona,1,0,1,NA,NA,0,179.8005997251611
169,Northern Colorado,1,0,1,NA,NA,0,174.8766891215125
170,Northern Iowa,1,0,1,NA,NA,0,186.06024658173322
171,Northwestern State,2,0,2,NA,NA,0,695.527390997541
172,Portland State,1,0,1,NA,NA,0,181.83562140966498
173,Presbyterian,1,0,1,NA,NA,0,180.765623656313
174,Rhode Island,1,0,1,NA,NA,0,183.2098843734329
175,Samford,1,0,1,NA,NA,0,182.30620086973352
176,South Alabama,2,0,2,NA,NA,0,688.6191776019026
177,South Carolina State,2,0,2,NA,NA,0,590.6928243076313
178,South Dakota,2,0,2,NA,NA,0,698.2294948175689
179,South Dakota State,1,0,1,NA,NA,0,180.18235557079
180,Southeast Missouri State,1,0,1,NA,NA,0,179.10165798048166
181,Southeastern Louisiana,2,0,2,NA,NA,0,572.3420218191916
182,Southern Illinois,1,0,1,NA,NA,0,178.96646601535795
183,Stephen F. Austin,1,0,1,NA,NA,0,180.4153840575406
184,Stony Brook,2,0,2,NA,NA,0,618.9937849288361
185,Tennessee State,1,0,1,NA,NA,0,179.2826143805796
186,Tennessee Tech,1,0,1,NA,NA,0,180.83702899887507
187,Tennessee-Martin,1,0,1,NA,NA,0,181.05898045681613
188,Texas State,2,0,2,NA,NA,0,671.3383821492954
189,Towson,1,0,1,NA,NA,0,177.77041701759927
190,Villanova,1,0,1,NA,NA,0,180.4632678786056
191,Virginia Military Institute,1,0,1,NA,NA,0,158.2132580573944
192,Weber State,2,0,2,NA,NA,0,695.5714401284708
193,Western Carolina,1,0,1,NA,NA,0,180.01502961432456
194,Western Illinois,1,0,1,NA,NA,0,179.42209957664278
195,William & Mary,1,0,1,NA,NA,0,179.99880531837437
196,Wofford,1,0,1,NA,NA,0,183.76904085156968
197,Youngstown State,1,0,1,NA,NA,0,181.50185567707794
